Callnumber;Barcode;Title;Year;Location
LWB: 658.35 LATA;HV000348;Port agency;1998;Bibliotheek Leeuwenburg
LWB: 658.35 LIGT;HV119958;Ports and terminals;2012;Bibliotheek Leeuwenburg
LWB: 658.35 SHIP;HV132184;Shipping and ports in the twenty-first century;2012;Bibliotheek Leeuwenburg
LWB: 658.35 SIML;TM012298;SimLog;1999;Bibliotheek Leeuwenburg
LWB: 658.35 WORK;LW003616;The work of the harbourmaster;1998;Bibliotheek Leeuwenburg
LWB: 658.361 POCK;HV077621;A pocket guide to recovery techniques;2007;Bibliotheek Leeuwenburg
LWB: 658.361 POOL;TM032091;Understanding human behaviour in emergencies;1998;Bibliotheek Leeuwenburg
LWB: 658.362 ANDE;TM012088;ISM Code;1998;Bibliotheek Leeuwenburg
LWB: 658.362 ASK;HV031932;Reeds marine surveying;2006;Bibliotheek Leeuwenburg
LWB: 658.362 ASK;HV079941;Handbook of marine surveying;2007;Bibliotheek Leeuwenburg
LWB: 658.362 GRAP;HV085359;Graphical symbols for shipboard fire control plans;2006;Bibliotheek Leeuwenburg
LWB: 658.362 GRIL;HV112691;Protecting our ports;2010;Bibliotheek Leeuwenburg
LWB: 658.362 INTE;TM009816;International safety guide for oil tankers and terminals;1996;Bibliotheek Leeuwenburg
LWB: 658.362 JONE;HV154777;Maritime security;2012;Bibliotheek Leeuwenburg
LWB: 658.362 KHAL;HV110389;Shipboard safety officer notes;2010;Bibliotheek Leeuwenburg
LWB: 658.362 KUO;TM026803;Managing ship safety;1998;Bibliotheek Leeuwenburg
LWB: 658.362 LLOY;HV074702;Lloyd's handbook of maritime security;2009;Bibliotheek Leeuwenburg
LWB: 658.362 MACN;HV068127;Maritime security;2008;Bibliotheek Leeuwenburg
LWB: 658.362 MANU;HV112822;Maritime risk and organizational learning;2011;Bibliotheek Leeuwenburg
LWB: 658.362 MANU;HV113341;Maritime risk and organizational learning;2011;Bibliotheek Leeuwenburg
LWB: 658.362 MARI;HV119948;Maritime challenges and priorities in Asia;2012;Bibliotheek Leeuwenburg
LWB: 658.362 MARI;HV094460;Maritime tankers;2009;Bibliotheek Leeuwenburg
LWB: 658.362 SOLA;HV085293;SOLAS;2006;Bibliotheek Leeuwenburg
LWB: 658.362 SOLA;HV077630;SOLAS 2006 amendments;2007;Bibliotheek Leeuwenburg
LWB: 658.37 BAPT 1;TM027709;Salvage operations;1997;Bibliotheek Leeuwenburg
LWB: 658.39 GUID;HV078632;A guide to international Environmental Management Systems (EMS);2002;Bibliotheek Leeuwenburg
LWB: 658.39 GUID;HV078292;Guidelines on the implementation of ISO 9001:2000 for ship and crew managers;2006;Bibliotheek Leeuwenburg
LWB: 658.39 LORA;HV042840;Shipping company strategies;2005;Bibliotheek Leeuwenburg
LWB: 658.39 LUN;HV122006;Shipping and logistics management;2010;Bibliotheek Leeuwenburg
LWB: 658.39 MANA;TM018865;Managing safety and quality in shipping;1997;Bibliotheek Leeuwenburg
LWB: 658.39 MANA;TM032926;Managing risk in shipping;1999;Bibliotheek Leeuwenburg
LWB: 658.39 SONG;HV134351;Maritime logistics;2012;Bibliotheek Leeuwenburg
LWB: 658.39 TALL;TM023105;Commercial management for shipmasters;1996;Bibliotheek Leeuwenburg
LWB: 658.39 WILL;FE029336;Ship management;1998;Bibliotheek Leeuwenburg
LWB: 658.40 IMO;HV039447;IMO standard marine communication phrases;2003;Bibliotheek Leeuwenburg
LWB: 658.40 IMO;HV085288;IMO standard marine communication phrases;2002;Bibliotheek Leeuwenburg
LWB: 658.40 NAVT;HV085292;NAVTEX manual;2005;Bibliotheek Leeuwenburg
LWB: 658.40 WAUG;LW003630;A mariner's guide to marine communications;2001;Bibliotheek Leeuwenburg
LWB: 658.44 BALL;HV085361;Ballast water management convention;2005;Bibliotheek Leeuwenburg
LWB: 658.44 GUID;HV062297;Guidelines on the Convention on the Prevention of Marine Pollution by Dumping of Wastes and other Ma;2006;Bibliotheek Leeuwenburg
LWB: 658.44 MANU;HV085364;Manual on chemical pollution;2007;Bibliotheek Leeuwenburg
LWB: 658.44 MANU 4;HV077631;Manual on oil pollution;2005;Bibliotheek Leeuwenburg
LWB: 658.44 MANU 5;HV093813;Manual on oil pollution;2009;Bibliotheek Leeuwenburg
LWB: 658.44 PSSA;HV060248;PSSA;2007;Bibliotheek Leeuwenburg
LWB: 658.49 GREG;HV112668;The human element;2010;Bibliotheek Leeuwenburg
LWB: 658.49 HENS;TM019516;Tug use in port;1997;Bibliotheek Leeuwenburg
LWB: 658.49 IAMS;HV112709;IAMSAR manual;2010;Bibliotheek Leeuwenburg
LWB: 658.49 LIVI;HV085385;Tug use offshore, in bays and rivers;2006;Bibliotheek Leeuwenburg
LWB: 658.49 WILM;HV139162;International maritime transport costs;2014;Bibliotheek Leeuwenburg
LWB: 658.5 ADMI 1;TM032165;Admiralty manual of navigation;1987;Bibliotheek Leeuwenburg
LWB: 658.5 BARB;HV057586;Naval shiphandler's guide;2005;Bibliotheek Leeuwenburg
LWB: 658.5 BARB;HV057587;Naval shiphandler's guide;2005;Bibliotheek Leeuwenburg
LWB: 658.5 BRID;TM020536;Bridge watchkeeping;1994;Bibliotheek Leeuwenburg
LWB: 658.5 BRID;HV079653;Bridge procedures guide;2007;Bibliotheek Leeuwenburg
LWB: 658.5 DOKK;HV115952;Scheepskennis;2012;Bibliotheek Leeuwenburg
LWB: 658.5 FERG;HV041048;Seamanship notes;2004;Bibliotheek Leeuwenburg
LWB: 658.5 GLAS;TM007723;Zeemanschap voor de grote handelsvaart;1976;Bibliotheek Leeuwenburg
LWB: 658.5 GLAS 1;TM007678;Zeemanschap voor de handelsvaart;1983;Bibliotheek Leeuwenburg
LWB: 658.5 GLAS 2;TM013439;Zeemanschap voor de handelsvaart;1984;Bibliotheek Leeuwenburg
LWB: 658.5 GLAS 3;HV023292;Zeemanschap voor de handelsvaart;1995;Bibliotheek Leeuwenburg
LWB: 658.5 GLAS 5;HV013411;Zeemanschap voor de handelsvaart;1983;Bibliotheek Leeuwenburg
LWB: 658.5 HOUS;HV057588;Seamanship techniques;2004;Bibliotheek Leeuwenburg
LWB: 658.5 HOUS;HV084855;Ship handling;2007;Bibliotheek Leeuwenburg
LWB: 658.5 HOUS;TM029387;The command companion of Seamanship techniques;2000;Bibliotheek Leeuwenburg
LWB: 658.5 KNIG;TM009415;Knight's Modern seamanship;1988;Bibliotheek Leeuwenburg
LWB: 658.5 LLOY;TM032105;Seakeeping;1998;Bibliotheek Leeuwenburg
LWB: 658.5 MARI;TM022507;Marine simulation and ship manoeuvrability;1996;Bibliotheek Leeuwenburg
LWB: 658.5 MART;TM005575;Tanker operations;1978;Bibliotheek Leeuwenburg
LWB: 658.5 RECH 4;TM009973;Recht zo (4);1996;Bibliotheek Leeuwenburg
LWB: 658.5 ROBE;TM009411;Watchkeeping safety and cargo management in port;1995;Bibliotheek Leeuwenburg
LWB: 658.5 WATC;LW001263;Watch officer's guide;2000;Bibliotheek Leeuwenburg
LWB: 658.51 CORN;HV000352;Maritime meterology;1997;Bibliotheek Leeuwenburg
LWB: 658.51 COTT;TM006745;The physical geography of the oceans;1965;Bibliotheek Leeuwenburg
LWB: 658.51 DOR;TM027688;Oceanography and seamanship;1993;Bibliotheek Leeuwenburg
LWB: 658.51 EL;HV042256;The ocean engineering handbook;2001;Bibliotheek Leeuwenburg
LWB: 658.51 EMER;TM032120;Data analysis methods in physical oceanography;1998;Bibliotheek Leeuwenburg
LWB: 658.51 GROE;TM006793;De wateren van de wereldzee;1974;Bibliotheek Leeuwenburg
LWB: 658.51 GROS;TM006750;Oceanography;1977;Bibliotheek Leeuwenburg
LWB: 658.51 HOLT;HV068823;Waves in oceanic and coastal waters;2007;Bibliotheek Leeuwenburg
LWB: 658.51 HUIZ;HV060721;Maritieme meteorologie;2007;Bibliotheek Leeuwenburg
LWB: 658.51 METE;HV015660;Meteorologie en oceanografie voor de zeevaart;2003;Bibliotheek Leeuwenburg
LWB: 658.51 METE;HV057134;Meteorologie en oceanografie voor de zeevaart;2003;Bibliotheek Leeuwenburg
LWB: 658.51 OCEA;LW002975;Ocean circulation;2001;Bibliotheek Leeuwenburg
LWB: 658.51 OCEA;LW001607;The ocean basins;1998;Bibliotheek Leeuwenburg
LWB: 658.51 OCEA 2;TM009539;Ocean chemistry and deep-sea sediments;1989;Bibliotheek Leeuwenburg
LWB: 658.51 SEAW;TM033844;Seawater;1995;Bibliotheek Leeuwenburg
LWB: 658.52 BRÉH;HV031776;GMDSS;2006;Bibliotheek Leeuwenburg
LWB: 658.52 DOKK;HV100092;Verkeersregels op zee;2007;Bibliotheek Leeuwenburg
LWB: 658.52 DOKK;HV139367;Verkeersregels op zee;2014;Bibliotheek Leeuwenburg
LWB: 658.52 HOUS;TM009054;Navigation for Masters;1995;Bibliotheek Leeuwenburg
LWB: 658.52 KHAL;HV109103;NAVBasics;2009;Bibliotheek Leeuwenburg
LWB: 658.52 KHAL;HV109105;NAVBasics;2009;Bibliotheek Leeuwenburg
LWB: 658.52 KHAL;HV109104;NAVBasics;2009;Bibliotheek Leeuwenburg
LWB: 658.52 KHAL;HV109106;NAVBasics;2009;Bibliotheek Leeuwenburg
LWB: 658.52 LEER;TM008645;Leerboek navigatie;1986;Bibliotheek Leeuwenburg
LWB: 658.52 LEER;TM019368;Leerboek navigatie;1986;Bibliotheek Leeuwenburg
LWB: 658.52 LEER 2;TM008538;Leerboek navigatie;1982;Bibliotheek Leeuwenburg
LWB: 658.52 NAVI;HV093672;Navigation engineering practice and ethical standards;2009;Bibliotheek Leeuwenburg
LWB: 658.52 NAVI;TM026524;Navigation;1990;Bibliotheek Leeuwenburg
LWB: 658.52 RIET;HV015570;Kustnavigatie;2004;Bibliotheek Leeuwenburg
LWB: 658.52 RIET;HV100085;Kustnavigatie;2008;Bibliotheek Leeuwenburg
LWB: 658.522 RHEE;HV120932;Zeevaartkunde voor kleine zeeschepen;2007;Bibliotheek Leeuwenburg
LWB: 658.53 REED;HV153061;Nautische instrumenten en systemen;2012;Bibliotheek Leeuwenburg
LWB: 658.533 TETL;LW000928;Electronic navigation systems;2001;Bibliotheek Leeuwenburg
LWB: 658.534 BOLE;HV057589;Radar and ARPA manual;2005;Bibliotheek Leeuwenburg
LWB: 658.535 HOFM;TM035472;Global Positioning System;2001;Bibliotheek Leeuwenburg
LWB: 658.54 INTE;HV094194;Internationaal seinboek;1989;Bibliotheek Leeuwenburg
LWB: 658.54 INTE;HV094193;International code of signals;1987;Bibliotheek Leeuwenburg
LWB: 658.56 BELE;HV075357;Stability and safety of ships;2007;Bibliotheek Leeuwenburg
LWB: 658.56 BIRA;HV154718;Ship hydrostatics and stability;2014;Bibliotheek Leeuwenburg
LWB: 658.56 BULK;TM012142;Bulk carriers;1997;Bibliotheek Leeuwenburg
LWB: 658.56 CODE;HV000799;Code of practice for draught surveys;1998;Bibliotheek Leeuwenburg
LWB: 658.56 CODE;HV077624;Code on intact stability for all types of ships covered by IMO instruments;2002;Bibliotheek Leeuwenburg
LWB: 658.56 CODE;HV000800;Code of practice for the carrying out of inclining experiments on floating vessels;2000;Bibliotheek Leeuwenburg
LWB: 658.56 CODE;TM022765;Code of safe practice for cargo stowage and securing;1992;Bibliotheek Leeuwenburg
LWB: 658.56 DOKK;TM028950;Scheepsgegevens;1998;Bibliotheek Leeuwenburg
LWB: 658.56 GUID;HV085358;Guidelines for the provisional assessment of liquids transported in bulk;1997;Bibliotheek Leeuwenburg
LWB: 658.56 HAND;HV016218;Handboek gevaarl?ke stoffen;2003;Bibliotheek Leeuwenburg
LWB: 658.56 HAND;HV021184;Handboek gestorte ladingen;2003;Bibliotheek Leeuwenburg
LWB: 658.56 HESS;HV100086;Inleiding beladingstechnologie;1997;Bibliotheek Leeuwenburg
LWB: 658.56 HESS;HV067249;Inleiding beladingstechnologie;1997;Bibliotheek Leeuwenburg
LWB: 658.56 HESS;HV050656;Zeevervoer van b?zondere lading;2004;Bibliotheek Leeuwenburg
LWB: 658.56 HESS;TM028527;Zeevervoer van petro-chemische produkten;1993;Bibliotheek Leeuwenburg
LWB: 658.56 HESS;TM028721;Zeevervoer van petro-chemische produkten;1993;Bibliotheek Leeuwenburg
LWB: 658.56 HOUS;HV038551;Cargo work for maritime operations;2005;Bibliotheek Leeuwenburg
LWB: 658.56 HOUW;HV115590;Handboek ladingzekeren;2011;Bibliotheek Leeuwenburg
LWB: 658.56 IMDG 2006 BIJL.;HV061257;IMDG code;2006;Bibliotheek Leeuwenburg
LWB: 658.56 IMDG 2006:1;HV061255;IMDG code;2006;Bibliotheek Leeuwenburg
LWB: 658.56 IMDG 2006:2;HV061256;IMDG code;2006;Bibliotheek Leeuwenburg
LWB: 658.56 IMDG 2008;HV106300;IMDG code;2008;Bibliotheek Leeuwenburg
LWB: 658.56 KNOT;TM019584;Lashing and securing of deck cargoes;1994;Bibliotheek Leeuwenburg
LWB: 658.56 LLOY;HV094187;Lloyd's survey handbook;1996;Bibliotheek Leeuwenburg
LWB: 658.56 LOAD 2005;HV077625;Load lines;2005;Bibliotheek Leeuwenburg
LWB: 658.56 METZ;HV117146;Stabiliteit van schepen;2009;Bibliotheek Leeuwenburg
LWB: 658.56 NED;TM007970;Cargo handling manual;1984;Bibliotheek Leeuwenburg
LWB: 658.56 PATT;HV154716;Ship stability, powering and resistance;2014;Bibliotheek Leeuwenburg
LWB: 658.56 SCHE;HV153690;Scheepsstabiliteit;2013;Bibliotheek Leeuwenburg
LWB: 658.56 SCHE BIJL.;HV153691;Scheepsstabiliteit;2013;Bibliotheek Leeuwenburg
LWB: 658.56 SCHU;TM032487;Gegevens van het m.s. 'NL Bahrain' en het m.s. 'Sliedrecht';1995;Bibliotheek Leeuwenburg
LWB: 658.56 SWAD;HV104489;Cargo notes;2009;Bibliotheek Leeuwenburg
LWB: 658.57 HAND;TM007719;Handleiding voor het houden van manoeuvreerproeven;1977;Bibliotheek Leeuwenburg
LWB: 658.57 HENS;FE029939;Manoeuvring single screw vessels fitted with controllable pitch propellers in confined waters;1994;Bibliotheek Leeuwenburg
LWB: 658.58 PASS;HV043832;Passage planning: practice;2006;Bibliotheek Leeuwenburg
LWB: 658.58 PASS;HV078374;Passage planning principles;2006;Bibliotheek Leeuwenburg
LWB: 658.58 PASS;HV043477;Passage planning principles;2006;Bibliotheek Leeuwenburg
LWB: 658.59 BASI;HV154730;Basic electrotechnology for marine engineers;2013;Bibliotheek Leeuwenburg
LWB: 658.59 GUID;HV107156;Guidelines for ships operating in polar waters;2010;Bibliotheek Leeuwenburg
LWB: 658.59 MATH;HV154717;Mathematics for marine engineers;2013;Bibliotheek Leeuwenburg
LWB: 658.59 MICR;HV043517;Microbes in the marine industry;2004;Bibliotheek Leeuwenburg
LWB: 658.6 BARR;HV041012;Ship design and performance for masters and mates;2004;Bibliotheek Leeuwenburg
LWB: 658.6 BRUC;TM012090;The business of shipbuilding;1999;Bibliotheek Leeuwenburg
LWB: 658.6 CODE;HV085360;BCH Code;2005;Bibliotheek Leeuwenburg
LWB: 658.6 DERR;TM034006;Ship stability for masters and mates;1999;Bibliotheek Leeuwenburg
LWB: 658.6 DOKK;HV040964;Ship knowledge;2005;Bibliotheek Leeuwenburg
LWB: 658.6 EYRE;FE029077;Ship construction;1994;Bibliotheek Leeuwenburg
LWB: 658.6 GUID;HV085298;Guidelines for the design and construction of offshore supply vessels 2006;2007;Bibliotheek Leeuwenburg
LWB: 658.6 HELW;TM028851;Scheepsbouw;1994;Bibliotheek Leeuwenburg
LWB: 658.6 HELW;TM029282;Scheepsbouw;1994;Bibliotheek Leeuwenburg
LWB: 658.6 HENG;LW003493;Scheepsbouw;1999;Bibliotheek Leeuwenburg
LWB: 658.6 KEMP;HV041063;Ship stability notes and examples;2001;Bibliotheek Leeuwenburg
LWB: 658.6 KEMP;TM035436;Ship stability notes and examples;2001;Bibliotheek Leeuwenburg
LWB: 658.6 MARI;HV068128;The maritime engineering reference book;2008;Bibliotheek Leeuwenburg
LWB: 658.6 RAWS 3;TM009045;Basic ship theory;1994;Bibliotheek Leeuwenburg
LWB: 658.6 RHOD;HV043507;Ship stability for mates/masters;2003;Bibliotheek Leeuwenburg
LWB: 658.6 RHOD bijl.;HV043508;Ship stability for mates/masters;2003;Bibliotheek Leeuwenburg
LWB: 658.6 SCHN;FE029078;Ship design for efficiency and economy;1998;Bibliotheek Leeuwenburg
LWB: 658.6 SHIP;TM020456;Ship production;1995;Bibliotheek Leeuwenburg
LWB: 658.6 STAB;HV114199;Stability and trim for the ship's officer;2010;Bibliotheek Leeuwenburg
LWB: 658.6 TAYL;FE028829;Introduction to marine engineering;1999;Bibliotheek Leeuwenburg
LWB: 658.6 WANG;HV076691;Design for safety of marine and offshore systems;2007;Bibliotheek Leeuwenburg
LWB: 658.6 WATS;HV154632;Practical ship design;2002;Bibliotheek Leeuwenburg
LWB: 658.62 GAS;FE029951;Gas carriers;1999;Bibliotheek Leeuwenburg
LWB: 658.62 OIL;TM033248;Oil, product, and chemical tankers;1999;Bibliotheek Leeuwenburg
LWB: 658.62 SHIP;HV054948;Ship safety handbook;1994;Bibliotheek Leeuwenburg
LWB: 658.64 EFFE;HV100453;Effective mooring;2010;Bibliotheek Leeuwenburg
LWB: 658.64 MAC;LW004548;Marine auxiliary machinery;1995;Bibliotheek Leeuwenburg
LWB: 658.64 MOOR;TM027586;Mooring equipment guidelines;1997;Bibliotheek Leeuwenburg
LWB: 658.64 SMIT 1;HV153055;Hulpwerktuigen;2007;Bibliotheek Leeuwenburg
LWB: 658.64 SMIT 2;HV153056;Hulpwerktuigen;2007;Bibliotheek Leeuwenburg
LWB: 658.65 BORS;HV112834;Ships' electrical systems;2011;Bibliotheek Leeuwenburg
LWB: 658.65 BORS;HV119908;Ships' electrical systems;2011;Bibliotheek Leeuwenburg
LWB: 658.66 KLEI;HV042864;Marine engineering;2002;Bibliotheek Leeuwenburg
LWB: 658.66 RUNN;TM021720;The running and maintenance of marine machinery;1992;Bibliotheek Leeuwenburg
LWB: 658.661 FLAN;TM034020;Feed water systems and treatment;1999;Bibliotheek Leeuwenburg
LWB: 658.662 CHRI;TM022335;Lamb's questions and answers on the marine diesel engine;1990;Bibliotheek Leeuwenburg
LWB: 658.662 KUIK 1;HV102015;Dieselmotoren voor de scheepvaart en elektrische centrales;2007;Bibliotheek Leeuwenburg
LWB: 658.662 KUIK 2;HV102014;Dieselmotoren voor de scheepvaart en elektrische centrales;2007;Bibliotheek Leeuwenburg
LWB: 658.662 MAAN;HV015662;Scheepsdieselmotoren;2000;Bibliotheek Leeuwenburg
LWB: 658.662 POUN;FE029045;Pounder's marine diesel engines;1998;Bibliotheek Leeuwenburg
LWB: 658.68 BULK;HV000801;Bulk carriers;2002;Bibliotheek Leeuwenburg
LWB: 658.68 CARI;HV000804;Inspection, repair and maintenance of ship structures;2001;Bibliotheek Leeuwenburg
LWB: 658.68 CAS;HV085271;CAS;2005;Bibliotheek Leeuwenburg
LWB: 658.68 GUID;HV000802;Guidelines for the inspection and maintenance of double hull tanker structures;1995;Bibliotheek Leeuwenburg
LWB: 658.68 GUID;HV078613;Guidelines for coatings, maintenance and repairs;2005;Bibliotheek Leeuwenburg
LWB: 658.68 PREV;HV093920;Prevention of corrision on board ships;2010;Bibliotheek Leeuwenburg
LWB: 658.68 SCHI;HV084584;Ship maintenance;1977;Bibliotheek Leeuwenburg
LWB: 658.69 BERT;HV154727;Practical ship hydrodynamics;2012;Bibliotheek Leeuwenburg
LWB: 658.69 CLAR;HV062186;Ship dynamics for mariners;2005;Bibliotheek Leeuwenburg
LWB: 658.69 FISC;HV112666;Cost management in shipbuilding;2011;Bibliotheek Leeuwenburg
LWB: 658.69 HOUS;HV000756;Anchor practice;2002;Bibliotheek Leeuwenburg
LWB: 658.69 LARS;HV132634;Ship resistance and flow;2010;Bibliotheek Leeuwenburg
LWB: 658.69 PAFF;FE009799;Ships and water;1990;Bibliotheek Leeuwenburg
LWB: 658.69 VERV;TM013327;Ship survey and audit companion;2000;Bibliotheek Leeuwenburg
LWB: 658.76 FRIC;HV131024;Structural design of container and multi-purpose vessels;1999;Bibliotheek Leeuwenburg
LWB: 658.761 CHEM;HV042604;Chemical tankers;2006;Bibliotheek Leeuwenburg
LWB: 658.761 OIL;HV043506;Oil tankers;2006;Bibliotheek Leeuwenburg
LWB: 658.761 TANK;HV042906;Tanker management and self assessment;2004;Bibliotheek Leeuwenburg
LWB: 658.761 VALO;HV000796;Tankers;1997;Bibliotheek Leeuwenburg
LWB: 658.762 ISBE;HV120192;Bulk carrier practice;2010;Bibliotheek Leeuwenburg
LWB: 658.763 CARG;HV133892;Cargo containers and supply chain security;2011;Bibliotheek Leeuwenburg
LWB: 658.763 LEVI;HV106289;The box;2008;Bibliotheek Leeuwenburg
LWB: 658.764 MARI;TM032751;Marine refrigeration;1995;Bibliotheek Leeuwenburg
LWB: 658.77 CODE;HV085370;Code of safety for fishermen and fishing vessels;2006;Bibliotheek Leeuwenburg
LWB: 658.77 FAO;HV085371;FAO/ILO/IMO document for guidance on training and certification of fishing vessel personnel;2001;Bibliotheek Leeuwenburg
LWB: 658.78 MAUD;TM023214;Operation of offshore anchor handling vessles;1995;Bibliotheek Leeuwenburg
LWB: 658.78 OSV;TM035555;OSV Code;2000;Bibliotheek Leeuwenburg
LWB: 658.78 RITC;HV068615;Offshore support vessels;2008;Bibliotheek Leeuwenburg
LWB: 658.79 2000;HV077629;2000 HSC code;2001;Bibliotheek Leeuwenburg
LWB: 658.79 HOUS;HV000794;Marine ferry transports;2002;Bibliotheek Leeuwenburg
LWB: 658.79 ICE;HV093782;The ice navigation manual;2010;Bibliotheek Leeuwenburg
LWB: 659.1 AIRL;HV131518;Airline industry;2011;Bibliotheek Leeuwenburg
LWB: 659.1 AIRL;HV134175;Airline industry;2011;Bibliotheek Leeuwenburg
LWB: 659.1 AVIA;HV090408;Aviation terminology, definitions and abbreviations;2004;Bibliotheek Leeuwenburg
LWB: 659.1 BRIS;HV000969;Encyclopedia of technical aviation;2003;Bibliotheek Leeuwenburg
LWB: 659.1 BRUF;HV094188;The air pilot's glossary & reference guide;1994;Bibliotheek Leeuwenburg
LWB: 659.1 CANN;HV131579;Practical applications in business aviation management;2012;Bibliotheek Leeuwenburg
LWB: 659.1 COMM;HV131635;Commercial airlines;2011;Bibliotheek Leeuwenburg
LWB: 659.1 DEMP;LW003619;Air transportation: foundations for the 21st century;1997;Bibliotheek Leeuwenburg
LWB: 659.1 DICT;HV094189;Dictionary of aeronautical terms;1991;Bibliotheek Leeuwenburg
LWB: 659.1 GLOB;HV102878;The global airline industry;2009;Bibliotheek Leeuwenburg
LWB: 659.1 GLOR;TM012419;De glorie van de luchtvaart;1991;Bibliotheek Leeuwenburg
LWB: 659.1 HEIJS;HV063916;Economie;2008;Bibliotheek Leeuwenburg
LWB: 659.1 LUCH;HV119048;Luchtvaartterminologie;1998;Bibliotheek Leeuwenburg
LWB: 659.1 PILO;HV104380;Pilot's handbook of aeronautical knowledge;2009;Bibliotheek Leeuwenburg
LWB: 659.1 ROSS;HV060380;Prakt?kdeel luchtverkeer;2006;Bibliotheek Leeuwenburg
LWB: 659.1 TECH;HV113339;Technology engineering and management in aviation;2012;Bibliotheek Leeuwenburg
LWB: 659.1 WORL;HV094190;World aircraft & systems directory;2001;Bibliotheek Leeuwenburg
LWB: 659.2 FOKK;FE029952;Fokker verkeersvliegtuigen;1989;Bibliotheek Leeuwenburg
LWB: 659.2 GRAN;HV012270;Vliegen;2003;Bibliotheek Leeuwenburg
LWB: 659.2 LIND;HV122992;The Spirit of St. Louis;1981;Bibliotheek Leeuwenburg
LWB: 659.2 RHOA;HV102945;Evolution of international aviation;2008;Bibliotheek Leeuwenburg
LWB: 659.3 CHAN;TM008597;De beroemdste vliegtuigen ter wereld;1993;Bibliotheek Leeuwenburg
LWB: 659.3 NICK;TM019604;Tailless aircraft in theory and practice;1994;Bibliotheek Leeuwenburg
LWB: 659.3 SIMP;LW004164;Airlife's world aircraft;2001;Bibliotheek Leeuwenburg
LWB: 659.35 HULL;HV079151;Fundamentals of airplane flight mechanics;2007;Bibliotheek Leeuwenburg
LWB: 659.4 AIR;HV134039;Air transport in the 21st century;2011;Bibliotheek Leeuwenburg
LWB: 659.4 AIR;HV133726;Air transport in the 21st century;2011;Bibliotheek Leeuwenburg
LWB: 659.4 ALTF;HV101501;Commercial aircraft projects;2010;Bibliotheek Leeuwenburg
LWB: 659.4 BLUE;HV104376;Blue skies or Storm Clouds?;2008;Bibliotheek Leeuwenburg
LWB: 659.4 CAST;HV134969;Corporate aviation management;2011;Bibliotheek Leeuwenburg
LWB: 659.4 CONT;HV109720;Contemporary purchasing & supply management issues in the aerospace industry;2006;Bibliotheek Leeuwenburg
LWB: 659.4 CONT;HV109722;Contemporary purchasing & supply management issues in the aerospace industry;2008;Bibliotheek Leeuwenburg
LWB: 659.4 CONT;HV109723;Contemporary purchasing & supply management issues in the aerospace industry;2008;Bibliotheek Leeuwenburg
LWB: 659.4 CONT;HV109721;Contemporary purchasing & supply management issues in the aerospace industry;2006;Bibliotheek Leeuwenburg
LWB: 659.4 CRIT;HV133684;Critical issues in air transport economics and business;2011;Bibliotheek Leeuwenburg
LWB: 659.4 CRIT;HV133685;Critical issues in air transport economics and business;2011;Bibliotheek Leeuwenburg
LWB: 659.4 DEMP;X2713441;Airline management;2006;Bibliotheek Leeuwenburg
LWB: 659.4 DEMP;X2714174;Airline management;2006;Bibliotheek Leeuwenburg
LWB: 659.4 ESSE;HV110407;Essentials of aviation management;2010;Bibliotheek Leeuwenburg
LWB: 659.4 FLOU;HV068334;Aviation project management;2008;Bibliotheek Leeuwenburg
LWB: 659.4 FLOU;HV112821;Risk management and corporate sustainability in aviation;2011;Bibliotheek Leeuwenburg
LWB: 659.4 FLOU;HV074618;Aviation project management;2008;Bibliotheek Leeuwenburg
LWB: 659.4 FLOU;HV109668;Aviation project management;2008;Bibliotheek Leeuwenburg
LWB: 659.4 FLOU;HV030725;Designing and executing strategy in aviation management;2006;Bibliotheek Leeuwenburg
LWB: 659.4 HAVE;HV154403;The principles and practice of international aviation law;2014;Bibliotheek Leeuwenburg
LWB: 659.4 HIRS;HV074636;The air transport system;2008;Bibliotheek Leeuwenburg
LWB: 659.4 HIRS;HV100674;The air transport system;2008;Bibliotheek Leeuwenburg
LWB: 659.4 HOLL;HV154497;Straight and level;2008;Bibliotheek Leeuwenburg
LWB: 659.4 INTR;HV121349;Introduction to aviation management;2010;Bibliotheek Leeuwenburg
LWB: 659.4 INTR;HV115351;Introduction to aviation management;2010;Bibliotheek Leeuwenburg
LWB: 659.4 JANI;HV041455;Air transport system analysis and modelling;2000;Bibliotheek Leeuwenburg
LWB: 659.4 JORG;HV154496;Aviation investment;2014;Bibliotheek Leeuwenburg
LWB: 659.4 LUCH;HV112586;Luchtvaartwetgeving;2008;Bibliotheek Leeuwenburg
LWB: 659.4 LUCH;HV075683;Luchtvaartwetgeving;2008;Bibliotheek Leeuwenburg
LWB: 659.4 NEWH;HV079148;Boeing versus Airbus;2007;Bibliotheek Leeuwenburg
LWB: 659.4 OSTE;HV060814;Managing the skies;2007;Bibliotheek Leeuwenburg
LWB: 659.4 PRAT;HV090413;General aviation marketing and management;2009;Bibliotheek Leeuwenburg
LWB: 659.4 RAPA;HV102911;Beyond airline disruptions;2009;Bibliotheek Leeuwenburg
LWB: 659.4 ROSS;HV115729;Praktijkdeel vluchtuitvoering;2009;Bibliotheek Leeuwenburg
LWB: 659.4 ROSS;HV115728;Praktijkdeel vluchtuitvoering;2009;Bibliotheek Leeuwenburg
LWB: 659.4 SCHN;HV102708;Prakt?kdeel regulering luchtvaart en handhaving;2007;Bibliotheek Leeuwenburg
